audit_id,transaction_id,event_type,timestamp,from_state,to_state,proposed_action,final_action,policy_note,reason,policy_version,actor,correlation_id
AUD_20260903104116214017,TXN0056,FAILURE_CLASSIFIED,2026-09-03T10:41:16.214017+00:00,FAILED,CLASSIFIED,mark_lost,,,Failure classified as customer_cancelled,v1.0,CLASSIFIER,RECOVERY_TXN0056
AUD_20260903104116214583,TXN0056,ACTION_PROPOSED,2026-09-03T10:41:16.214583+00:00,CLASSIFIED,ACTION_PROPOSED,mark_lost,,,Proposed recovery action: mark_lost,v1.0,CLASSIFIER,RECOVERY_TXN0056
AUD_20260903104116215320,TXN0057,FAILURE_CLASSIFIED,2026-09-03T10:41:16.215320+00:00,FAILED,CLASSIFIED,manual_review,,,Failure classified as fraud_blocked,v1.0,CLASSIFIER,RECOVERY_TXN0057
AUD_20260903104116215963,TXN0057,ACTION_PROPOSED,2026-09-03T10:41:16.215963+00:00,CLASSIFIED,ACTION_PROPOSED,manual_review,,,Proposed recovery action: manual_review,v1.0,CLASSIFIER,RECOVERY_TXN0057
AUD_20260903104116216909,TXN0058,FAILURE_CLASSIFIED,2026-09-03T10:41:16.216909+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0058
AUD_20260903104116217663,TXN0058,ACTION_PROPOSED,2026-09-03T10:41:16.217663+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0058
AUD_20260903104116218606,TXN0059,FAILURE_CLASSIFIED,2026-09-03T10:41:16.218606+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0059
AUD_20260903104116219186,TXN0059,ACTION_PROPOSED,2026-09-03T10:41:16.219186+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0059
AUD_20260903104116219835,TXN0060,FAILURE_CLASSIFIED,2026-09-03T10:41:16.219835+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0060
AUD_20260903104116220359,TXN0060,ACTION_PROPOSED,2026-09-03T10:41:16.220359+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0060
AUD_20260903104116221043,TXN0061,FAILURE_CLASSIFIED,2026-09-03T10:41:16.221043+00:00,FAILED,CLASSIFIED,mark_lost,,,Failure classified as customer_cancelled,v1.0,CLASSIFIER,RECOVERY_TXN0061
AUD_20260903104116221559,TXN0061,ACTION_PROPOSED,2026-09-03T10:41:16.221559+00:00,CLASSIFIED,ACTION_PROPOSED,mark_lost,,,Proposed recovery action: mark_lost,v1.0,CLASSIFIER,RECOVERY_TXN0061
AUD_20260903104116222191,TXN0062,FAILURE_CLASSIFIED,2026-09-03T10:41:16.222191+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0062
AUD_20260903104116222668,TXN0062,ACTION_PROPOSED,2026-09-03T10:41:16.222668+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0062
AUD_20260903104116223225,TXN0063,FAILURE_CLASSIFIED,2026-09-03T10:41:16.223225+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0063
AUD_20260903104116223661,TXN0063,ACTION_PROPOSED,2026-09-03T10:41:16.223661+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0063
AUD_20260903104116224341,TXN0064,FAILURE_CLASSIFIED,2026-09-03T10:41:16.224341+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0064
AUD_20260903104116224916,TXN0064,ACTION_PROPOSED,2026-09-03T10:41:16.224916+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0064
AUD_20260903104116225658,TXN0065,FAILURE_CLASSIFIED,2026-09-03T10:41:16.225658+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0065
AUD_20260903104116226317,TXN0065,ACTION_PROPOSED,2026-09-03T10:41:16.226317+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0065
AUD_20260903104116227046,TXN0066,FAILURE_CLASSIFIED,2026-09-03T10:41:16.227046+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0066
AUD_20260903104116227663,TXN0066,ACTION_PROPOSED,2026-09-03T10:41:16.227663+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0066
AUD_20260903104116228399,TXN0067,FAILURE_CLASSIFIED,2026-09-03T10:41:16.228399+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0067
AUD_20260903104116228887,TXN0067,ACTION_PROPOSED,2026-09-03T10:41:16.228887+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0067
AUD_20260903104116229543,TXN0068,FAILURE_CLASSIFIED,2026-09-03T10:41:16.229543+00:00,FAILED,CLASSIFIED,mark_lost,,,Failure classified as customer_cancelled,v1.0,CLASSIFIER,RECOVERY_TXN0068
AUD_20260903104116230124,TXN0068,ACTION_PROPOSED,2026-09-03T10:41:16.230124+00:00,CLASSIFIED,ACTION_PROPOSED,mark_lost,,,Proposed recovery action: mark_lost,v1.0,CLASSIFIER,RECOVERY_TXN0068
AUD_20260903104116230831,TXN0069,FAILURE_CLASSIFIED,2026-09-03T10:41:16.230831+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0069
AUD_20260903104116231536,TXN0069,ACTION_PROPOSED,2026-09-03T10:41:16.231536+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0069
AUD_20260903104116232498,TXN0070,FAILURE_CLASSIFIED,2026-09-03T10:41:16.232498+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0070
AUD_20260903104116233723,TXN0070,ACTION_PROPOSED,2026-09-03T10:41:16.233723+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0070
AUD_20260903104116234733,TXN0071,FAILURE_CLASSIFIED,2026-09-03T10:41:16.234733+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0071
AUD_20260903104116235411,TXN0071,ACTION_PROPOSED,2026-09-03T10:41:16.235411+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0071
AUD_20260903104116236260,TXN0072,FAILURE_CLASSIFIED,2026-09-03T10:41:16.236260+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0072
AUD_20260903104116236935,TXN0072,ACTION_PROPOSED,2026-09-03T10:41:16.236935+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0072
AUD_20260903104116237767,TXN0073,FAILURE_CLASSIFIED,2026-09-03T10:41:16.237767+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0073
AUD_20260903104116238505,TXN0073,ACTION_PROPOSED,2026-09-03T10:41:16.238505+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0073
AUD_20260903104116239259,TXN0074,FAILURE_CLASSIFIED,2026-09-03T10:41:16.239259+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0074
AUD_20260903104116239947,TXN0074,ACTION_PROPOSED,2026-09-03T10:41:16.239947+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0074
AUD_20260903104116240930,TXN0075,FAILURE_CLASSIFIED,2026-09-03T10:41:16.240930+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0075
AUD_20260903104116241643,TXN0075,ACTION_PROPOSED,2026-09-03T10:41:16.241643+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0075
AUD_20260903104116242557,TXN0076,FAILURE_CLASSIFIED,2026-09-03T10:41:16.242557+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0076
AUD_20260903104116243397,TXN0076,ACTION_PROPOSED,2026-09-03T10:41:16.243397+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0076
AUD_20260903104116244482,TXN0077,FAILURE_CLASSIFIED,2026-09-03T10:41:16.244482+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as network_timeout,v1.0,CLASSIFIER,RECOVERY_TXN0077
AUD_20260903104116245358,TXN0077,ACTION_PROPOSED,2026-09-03T10:41:16.245358+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0077
AUD_20260903104116246285,TXN0078,FAILURE_CLASSIFIED,2026-09-03T10:41:16.246285+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0078
AUD_20260903104116247086,TXN0078,ACTION_PROPOSED,2026-09-03T10:41:16.247086+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0078
AUD_20260903104116248129,TXN0079,FAILURE_CLASSIFIED,2026-09-03T10:41:16.248129+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0079
AUD_20260903104116249019,TXN0079,ACTION_PROPOSED,2026-09-03T10:41:16.249019+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0079
AUD_20260903104116250111,TXN0080,FAILURE_CLASSIFIED,2026-09-03T10:41:16.250111+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0080
AUD_20260903104116250969,TXN0080,ACTION_PROPOSED,2026-09-03T10:41:16.250969+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0080
AUD_20260903104116251942,TXN0081,FAILURE_CLASSIFIED,2026-09-03T10:41:16.251942+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0081
AUD_20260903104116252556,TXN0081,ACTION_PROPOSED,2026-09-03T10:41:16.252556+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0081
AUD_20260903104116253232,TXN0082,FAILURE_CLASSIFIED,2026-09-03T10:41:16.253232+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0082
AUD_20260903104116253690,TXN0082,ACTION_PROPOSED,2026-09-03T10:41:16.253690+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0082
AUD_20260903104116254427,TXN0083,FAILURE_CLASSIFIED,2026-09-03T10:41:16.254427+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0083
AUD_20260903104116255074,TXN0083,ACTION_PROPOSED,2026-09-03T10:41:16.255074+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0083
AUD_20260903104116255967,TXN0084,FAILURE_CLASSIFIED,2026-09-03T10:41:16.255967+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0084
AUD_20260903104116256833,TXN0084,ACTION_PROPOSED,2026-09-03T10:41:16.256833+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0084
AUD_20260903104116258186,TXN0085,FAILURE_CLASSIFIED,2026-09-03T10:41:16.258186+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0085
AUD_20260903104116259131,TXN0085,ACTION_PROPOSED,2026-09-03T10:41:16.259131+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0085
AUD_20260903104116260425,TXN0086,FAILURE_CLASSIFIED,2026-09-03T10:41:16.260425+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0086
AUD_20260903104116261382,TXN0086,ACTION_PROPOSED,2026-09-03T10:41:16.261382+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0086
AUD_20260903104116262648,TXN0087,FAILURE_CLASSIFIED,2026-09-03T10:41:16.262648+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0087
AUD_20260903104116263602,TXN0087,ACTION_PROPOSED,2026-09-03T10:41:16.263602+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0087
AUD_20260903104116264695,TXN0088,FAILURE_CLASSIFIED,2026-09-03T10:41:16.264695+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0088
AUD_20260903104116265875,TXN0088,ACTION_PROPOSED,2026-09-03T10:41:16.265875+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0088
AUD_20260903104116267357,TXN0089,FAILURE_CLASSIFIED,2026-09-03T10:41:16.267357+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0089
AUD_20260903104116269124,TXN0089,ACTION_PROPOSED,2026-09-03T10:41:16.269124+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0089
AUD_20260903104116270526,TXN0090,FAILURE_CLASSIFIED,2026-09-03T10:41:16.270526+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0090
AUD_20260903104116271970,TXN0090,ACTION_PROPOSED,2026-09-03T10:41:16.271970+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0090
AUD_20260903104116272843,TXN0091,FAILURE_CLASSIFIED,2026-09-03T10:41:16.272843+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0091
AUD_20260903104116273492,TXN0091,ACTION_PROPOSED,2026-09-03T10:41:16.273492+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0091
AUD_20260903104116274194,TXN0092,FAILURE_CLASSIFIED,2026-09-03T10:41:16.274194+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0092
AUD_20260903104116274790,TXN0092,ACTION_PROPOSED,2026-09-03T10:41:16.274790+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0092
AUD_20260903104116275462,TXN0093,FAILURE_CLASSIFIED,2026-09-03T10:41:16.275462+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0093
AUD_20260903104116276111,TXN0093,ACTION_PROPOSED,2026-09-03T10:41:16.276111+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0093
AUD_20260903104116276873,TXN0094,FAILURE_CLASSIFIED,2026-09-03T10:41:16.276873+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0094
AUD_20260903104116277436,TXN0094,ACTION_PROPOSED,2026-09-03T10:41:16.277436+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0094
AUD_20260903104116278151,TXN0095,FAILURE_CLASSIFIED,2026-09-03T10:41:16.278151+00:00,FAILED,CLASSIFIED,mark_lost,,,Failure classified as customer_cancelled,v1.0,CLASSIFIER,RECOVERY_TXN0095
AUD_20260903104116278709,TXN0095,ACTION_PROPOSED,2026-09-03T10:41:16.278709+00:00,CLASSIFIED,ACTION_PROPOSED,mark_lost,,,Proposed recovery action: mark_lost,v1.0,CLASSIFIER,RECOVERY_TXN0095
AUD_20260903104116279371,TXN0096,FAILURE_CLASSIFIED,2026-09-03T10:41:16.279371+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0096
AUD_20260903104116279881,TXN0096,ACTION_PROPOSED,2026-09-03T10:41:16.279881+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0096
AUD_20260903104116280797,TXN0097,FAILURE_CLASSIFIED,2026-09-03T10:41:16.280797+00:00,FAILED,CLASSIFIED,mark_lost,,,Failure classified as customer_cancelled,v1.0,CLASSIFIER,RECOVERY_TXN0097
AUD_20260903104116281585,TXN0097,ACTION_PROPOSED,2026-09-03T10:41:16.281585+00:00,CLASSIFIED,ACTION_PROPOSED,mark_lost,,,Proposed recovery action: mark_lost,v1.0,CLASSIFIER,RECOVERY_TXN0097
AUD_20260903104116282533,TXN0098,FAILURE_CLASSIFIED,2026-09-03T10:41:16.282533+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0098
AUD_20260903104116283290,TXN0098,ACTION_PROPOSED,2026-09-03T10:41:16.283290+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0098
AUD_20260903104116284164,TXN0099,FAILURE_CLASSIFIED,2026-09-03T10:41:16.284164+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0099
AUD_20260903104116284712,TXN0099,ACTION_PROPOSED,2026-09-03T10:41:16.284712+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0099
AUD_20260903104116285367,TXN0100,FAILURE_CLASSIFIED,2026-09-03T10:41:16.285367+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0100
AUD_20260903104116285867,TXN0100,ACTION_PROPOSED,2026-09-03T10:41:16.285867+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0100
AUD_20260903104116286531,TXN0101,FAILURE_CLASSIFIED,2026-09-03T10:41:16.286531+00:00,FAILED,CLASSIFIED,manual_review,,,Failure classified as fraud_blocked,v1.0,CLASSIFIER,RECOVERY_TXN0101
AUD_20260903104116287055,TXN0101,ACTION_PROPOSED,2026-09-03T10:41:16.287055+00:00,CLASSIFIED,ACTION_PROPOSED,manual_review,,,Proposed recovery action: manual_review,v1.0,CLASSIFIER,RECOVERY_TXN0101
AUD_20260903104116287691,TXN0102,FAILURE_CLASSIFIED,2026-09-03T10:41:16.287691+00:00,FAILED,CLASSIFIED,manual_review,,,Failure classified as fraud_blocked,v1.0,CLASSIFIER,RECOVERY_TXN0102
AUD_20260903104116288151,TXN0102,ACTION_PROPOSED,2026-09-03T10:41:16.288151+00:00,CLASSIFIED,ACTION_PROPOSED,manual_review,,,Proposed recovery action: manual_review,v1.0,CLASSIFIER,RECOVERY_TXN0102
AUD_20260903104116288872,TXN0103,FAILURE_CLASSIFIED,2026-09-03T10:41:16.288872+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0103
AUD_20260903104116289376,TXN0103,ACTION_PROPOSED,2026-09-03T10:41:16.289376+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0103
AUD_20260903104116290002,TXN0104,FAILURE_CLASSIFIED,2026-09-03T10:41:16.290002+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0104
AUD_20260903104116290513,TXN0104,ACTION_PROPOSED,2026-09-03T10:41:16.290513+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0104
AUD_20260903104116291271,TXN0105,FAILURE_CLASSIFIED,2026-09-03T10:41:16.291271+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0105
AUD_20260903104116292112,TXN0105,ACTION_PROPOSED,2026-09-03T10:41:16.292112+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0105
AUD_20260903104116293557,TXN0106,FAILURE_CLASSIFIED,2026-09-03T10:41:16.293557+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0106
AUD_20260903104116294414,TXN0106,ACTION_PROPOSED,2026-09-03T10:41:16.294414+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0106
AUD_20260903104116295503,TXN0107,FAILURE_CLASSIFIED,2026-09-03T10:41:16.295503+00:00,FAILED,CLASSIFIED,manual_review,,,Failure classified as fraud_blocked,v1.0,CLASSIFIER,RECOVERY_TXN0107
AUD_20260903104116296358,TXN0107,ACTION_PROPOSED,2026-09-03T10:41:16.296358+00:00,CLASSIFIED,ACTION_PROPOSED,manual_review,,,Proposed recovery action: manual_review,v1.0,CLASSIFIER,RECOVERY_TXN0107
AUD_20260903104116297372,TXN0108,FAILURE_CLASSIFIED,2026-09-03T10:41:16.297372+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0108
AUD_20260903104116298175,TXN0108,ACTION_PROPOSED,2026-09-03T10:41:16.298175+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0108
AUD_20260903104116325416,TXN0109,FAILURE_CLASSIFIED,2026-09-03T10:41:16.325416+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0109
AUD_20260903104116326342,TXN0109,ACTION_PROPOSED,2026-09-03T10:41:16.326342+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0109
AUD_20260903104116327358,TXN0110,FAILURE_CLASSIFIED,2026-09-03T10:41:16.327358+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0110
AUD_20260903104116328190,TXN0110,ACTION_PROPOSED,2026-09-03T10:41:16.328190+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0110
AUD_20260903104116329171,TXN0111,FAILURE_CLASSIFIED,2026-09-03T10:41:16.329171+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0111
AUD_20260903104116330019,TXN0111,ACTION_PROPOSED,2026-09-03T10:41:16.330019+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0111
AUD_20260903104116331287,TXN0112,FAILURE_CLASSIFIED,2026-09-03T10:41:16.331287+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as card_expired,v1.0,CLASSIFIER,RECOVERY_TXN0112
AUD_20260903104116332282,TXN0112,ACTION_PROPOSED,2026-09-03T10:41:16.332282+00:00,CLASSIFIED,ACTION_PROPOSED,send_nudge,,,Proposed recovery action: send_nudge,v1.0,CLASSIFIER,RECOVERY_TXN0112
AUD_20260903104116333490,TXN0113,FAILURE_CLASSIFIED,2026-09-03T10:41:16.333490+00:00,FAILED,CLASSIFIED,retry_later,,,Failure classified as insufficient_funds,v1.0,CLASSIFIER,RECOVERY_TXN0113
AUD_20260903104116334438,TXN0113,ACTION_PROPOSED,2026-09-03T10:41:16.334438+00:00,CLASSIFIED,ACTION_PROPOSED,retry_later,,,Proposed recovery action: retry_later,v1.0,CLASSIFIER,RECOVERY_TXN0113
AUD_20260903104116336164,TXN0114,FAILURE_CLASSIFIED,2026-09-03T10:41:16.336164+00:00,FAILED,CLASSIFIED,retry_now,,,Failure classified as bank_unavailable,v1.0,CLASSIFIER,RECOVERY_TXN0114
AUD_20260903104116337408,TXN0114,ACTION_PROPOSED,2026-09-03T10:41:16.337408+00:00,CLASSIFIED,ACTION_PROPOSED,retry_now,,,Proposed recovery action: retry_now,v1.0,CLASSIFIER,RECOVERY_TXN0114
AUD_20260903104116339588,TXN0115,FAILURE_CLASSIFIED,2026-09-03T10:41:16.339588+00:00,FAILED,CLASSIFIED,send_nudge,,,Failure classified as invalid_card,v1.0,CLASSIFIER,RECOVERY_TXN0115
